amount,hour_of_day,is_international,distance_from_home,avg_monthly_spend,num_txns_last_24h,ratio_to_avg_amount,is_fraud,bank_id,cat_entertainment,cat_food,cat_gas,cat_online,cat_retail,cat_travel
121.60760062328865,3,0,0.6203688214271256,465.12399812547943,0,0.700406296685104,0,B,False,False,False,False,True,False
31.78774416005767,4,1,0.06976676423714069,1406.8648335009018,2,0.7159278593719793,0,B,False,False,False,False,True,False
22.202594402812572,21,0,30.356531394239564,3367.3650584615443,1,0.6321117084206,0,B,False,False,False,False,True,False
25.253663048343892,3,1,4.549686098350709,556.90147229536,3,1.3578936884479516,0,B,False,False,False,True,False,False
37.48856414678138,7,0,4.058716874295071,342.76767562574446,3,1.0995862988417728,1,B,False,False,True,False,False,False
65.78369337529607,3,0,11.970598920131279,1769.508176969638,6,1.7373175912999201,0,B,False,True,False,False,False,False
51.17102497156083,10,1,2.783952278317569,882.6664156019916,3,0.30074429988197465,1,B,False,False,True,False,False,False
27.756146524102157,12,0,5.1092630214529935,586.7763441979392,1,1.223021775551697,0,B,False,False,False,True,False,False
54.35053953771513,14,0,10.88796862001398,869.160062564476,3,0.7375535322276916,0,B,False,True,False,False,False,False
28.85644719716185,15,0,60.159916966712274,2001.9622059977871,1,0.7886458045846934,0,B,False,True,False,False,False,False
12.764767263214308,9,0,2.4941738532167546,2656.828741543762,2,0.8676242775915015,0,B,True,False,False,False,False,False
121.39166211075172,19,0,0.6427482753383164,618.4815870284086,3,3.256148699995532,1,B,False,False,True,False,False,False
51.07604755895889,9,0,18.46695200704726,1836.9885247495108,1,0.693154991394064,0,B,False,False,False,False,True,False
59.664928945892036,0,0,14.365159433247888,798.6298946735386,2,1.3381042607882927,0,B,False,False,False,False,True,False
73.42706103215998,5,0,5.6377391717921315,954.0257494587097,4,2.4328971308823593,0,B,True,False,False,False,False,False
45.22741304622768,11,0,4.915010501925437,866.0880688752013,2,0.5487118460426783,0,B,False,False,False,False,False,True
77.99307153329082,0,0,30.35797978281143,626.8944737884232,6,0.9744790009095979,0,B,False,False,False,False,False,True
564.2726840177606,4,0,5.814113319732241,3662.450551920028,3,0.518622442789303,1,B,False,False,True,False,False,False
213.65180773785482,17,1,13.483622004723056,275.843970980333,5,0.6816888891727464,0,B,True,False,False,False,False,False
23.07635813501648,23,0,8.31024344482678,1499.9863426128516,2,1.258757819822352,0,B,False,True,False,False,False,False
6.610247147956358,14,0,11.243273553377287,2975.950246887089,6,0.9754875818785819,0,B,False,False,False,True,False,False
